file,text
TTS_20_58,arateganya kuzaza mu rwanda kubiganiraho n'abayobozi bakuru ngo arebe ko bazamuha kaberuka
TTS_20_59,janete kagame yasabye bagenzi be bitabiriye iyi nama gufasha urubyiruko kubona serivisi z'ubuzima
TTS_20_60,jerome niwe wiyemeje kumukorera inkweto ukurikije uko nyir'ubwite abyifuza
TTS_20_61,ni yo ihagarariye ako agace mu ntara y'amajyepfo y'igihugu cya maroke
TTS_20_62,jonata arasaba guhungishirizwa kure kugira ngo aba bagabo batazamwivugana ariko ubutabera bwateye utwatsi icyifuzo cye
TTS_20_63,joze yashimye ko hari intambwe yatewe mu gucunga neza umutungo wa leta
TTS_20_64,jule sentore yatangiye kwita kuri inosenti agitwite amuvana iwabo amukodeshereza inzu
TTS_20_65,batandukanye nyuma yo kwerekana amafoto yabo baryamanye
TTS_20_66,jya wambara neza kandi urangwe n'isuku kuko uko wambara n'uko wirimbisha bimeze nk'indangururamajwi
TTS_20_67,jyewe na bobo ubu turi inshuti ariko mbere ntitwakundana
TTS_20_68,jyewe nibwo mbyumvise kuko nabiherukaga igihe inteko ishinga amategeko yabitoraga ariko bitaremezwa
TTS_20_69,kabanda yakomeje agira ati ubonaho amazina y'abafotoye n'abashushanyije amashusho mbarankuru n'igihe n'aho byakorewe
TTS_20_70,kabano yitaye kuri teta bikomeye ku buryo aza ku mwanya wa mbere mu bantu bamusuraga muri gereza
TTS_20_71,kabila yavuze ku bigaragara nk'imyigaragambyo ikorwa na kiliziya gatolika mu gihugu cye
TTS_20_72,kagabirwa aneti yaravuze ati ibitera impongo n'ingurube biratwonera urebye nta kintu tuzasarura
TTS_20_73,kagabo yabonaga ari ngombwa ko isugi itsinda urwo rubanza
TTS_20_74,kagabo umuyobozi w'akarere akwiye kwigisha avoka w'umujyi we uko bakora raporo
TTS_20_75,kagabo yasobanuye ko aya makuru azajya agera ku bahinzi hifashishijwe telefoni
TTS_20_76,kagame pawulo wacu ni intore izirusha intambwe utamushima ni uko ari indashima
TTS_20_77,karoli yahisemo kuzibera mpagazehe cyangwa bamporiki kandi ariwe nyirabayazana
TTS_20_78,kagame mu mpanuro yatanze yavuze ko iterambere nta muntu uriha undi mo impano uretse kurikorera ngo rigerweho
TTS_20_79,kalira aramusubiza ati ibyo unsabye byose ndabigukorera ariko nanjye icyo ngusaba unyemerere ukimpe
TTS_20_80,kaminuza y'u rwanda ivuga ko izi nyubako zizatangira kwigirwamo mu kwezi gutaha
TTS_20_81,kaminuza zishyirwa ku rutonde hakurikijwe uburyo zigaragaza ibikorwa byazo ku mbuga za murandasi
TTS_20_82,kanakuze yavuze ko mbere y'uko yitaba imana n'ubundi wabonaga liliyane afite intege nke
TTS_20_83,kanda hano maze wumve indirimbo yitwa rwanda nziza yafatanyije na masamba intore
TTS_20_84,kanda hano urebe andi mafoto ya perezida kagame mu nama yabereye i parisi
TTS_20_85,kanda hano urebe ukuntu umutima wamuriye asomana n'undi mukobwa zuwena ahari
TTS_20_86,kanda hano urebe videwo yafashwe umunsi samwel yari arimo yicwa n'ako gatsiko
TTS_20_87,kanda hano usome amabwiriza umujyi wa kigali washyizeho ajyanye no guca abacururiza mu muhanda
TTS_20_88,kanda hano wumve indirimbo dutarame yaririmbanye na sentore
TTS_20_89,kanda hano wumve indirimbo nshya ya ndi mu rukundo y'umuhanzi kane
TTS_20_90,kanda hano wumve indirimbo yahimbye agendeye ku rukundo yakundanaga na babula
TTS_20_91,kandi abavuga batyo nta yindi gihamya bafite uretse ibitekerezo biri mu mitwe yabo
TTS_20_92,kandi bavuga ko byaberaga muri sudani y'epfo ko bitari gutera imvururu mu rwanda
TTS_20_93,kandi kubera ubushobozi butandukanye bafite nashatse ko abantu bose binjira ku buntu kugirango bumve ubutumwa
TTS_20_94,kandi muzabibona amaherezo abagize uruhare mu iyicwa ryabo bavandimwe babiri tuzabamenya
TTS_20_95,kandi ndababwira y'uko ijambo ryose ry'impfabusa abantu bavuga bazaribazwa ku munsi w'urubanza
TTS_20_96,kandi ngo iyo umwana agwingiye ku mubiri agwingira no mu bwenge
TTS_20_97,kandi ngo leta ifite inzego zihagije zo kwubahiriza uburenganzira bwa muntu
TTS_20_98,kandi ni ikintu cyakemuka ku buryo bworoshye duhinduye imibereho y'abantu
TTS_20_99,kandi nshyira impeta ku zuru ryawe n'impeta zo ku matwi n'ikamba ryiza ku mutwe wawe
TTS_20_100,kanimba minisitiri w'ubucuruzi n'inganda ni we wabimburiye abandi mu kwita ingagi izina
TTS_20_101,kankwanzi avuga ko ibi biterwa n'uko usanga urubyiruko rutazi kwihangira imirimo
TTS_20_102,kanobana avuga ko imyanzuro yafashwe na njyanama ari uko uzajya afatwa acuruza imiti yarengeje igihe azabihanirwa
TTS_20_103,kanseri y'inkondo y'umura iterwa n'agakoko ka virusi kitwa yumani papiloma
TTS_20_104,kanyankore yavuze ko jenoside yakoranywe ubugome ndengakamere kuko abayikoraga bashakaga kwica n'ahazaza h'igihugu
TTS_20_105,kabaranga yarababajije ati muribuka ko ejo bundi habayeho ihagarikwa ry'umusirikare mukuru w'u rwanda waharaniye kwibohora
TTS_20_106,karangwa yozefu ukora muri kompanyi niwe wayikoze
TTS_20_107,karangwa yiyitiriye ko agiye kongorera ariko avuga cyane bihagije kugira ngo umuntu wese yumve iby'ubwo ubutane
TTS_20_108,karega yaravuze tumaze guhuza iyo nzu y'amateka na komisiyo y'igihugu ishinzwe kurwanya jenoside
TTS_20_109,karekezi ni umugabo wubatse afite umugore n'abana bane
TTS_20_110,karema avuga ko ahangayikishwa no gusuzugurwa n'umugore we babyaranye gatatu
TTS_20_111,karenzi yongeyeho ko izi mpuguke zizabaha ibyuma kabuhariwe mu gupima indwara zidasanzwe batari bafite
TTS_20_112,karera ni we muhanzi mushya tumaze gusinyisha
TTS_20_113,karimu umuhanzi mu njyana ya hipapu uzwi ku izina rya montana akundana n'umunyamidelikazi
TTS_20_114,karitanyi uri hagati arasobanura ibyo kwita izina muri uyu mwaka
TTS_20_115,karuranga ati nta tegeko twishe kuko yarengeje iminsi umunani kuko itegeko rivuga ko umukozi yihanangirizwa
TTS_20_116,kayiranga na we yize gukora inkweto aha arimo aratunganya urukweto arangije gukora
TTS_20_117,kayiranga yagize ati ndashima imana ko twakinnye neza n'ubwo batwishyuye ku munota wa nyuma
TTS_20_118,kazarama avuga ko bakireba koko niba ibyo abo baperezida bavuze byashobora kugarura umutekano n'amahoro
TTS_20_119,kazitunga ntashobora kwibuka igihe yahuye n'ababyeyi ba mariya ubwa mbere
TTS_20_120,kazungu avuga ko igihe kigeze ngo amavubi ntiyongere gutozwa n'umutoza utanditse amateka na make mu mupira w'amaguru
TTS_20_121,kazungu yavuze ko uwo mugore ashakishwa mu rwanda ku birego akurikiranyweho byo gushimuta umwana akamwambura se
TTS_20_122,kenzo wamamaye muri iyo ndirimbo nta gihembo yabonye mu cyiciro yari arimo
TTS_20_123,kereka niba abanyarwanda batarangwa n'ubupfura ikinyamakuru cyakungukira mugusebanya
TTS_20_124,keyerese fotso umwe mu bahanzi bakomeye bo muri kameruni yaririmbanye imbaraga nyinshi
TTS_20_125,kidumu we anafite umwihariko yakwicwa kurusha abandi nka mosi na bikomagu
TTS_20_126,kigali ni umwe mu mijyi isukuye muri afurika ndetse no ku isi
TTS_20_127,kigosi na uwoya ni ibyamamare muri sinema yo muri tanzaniya
TTS_20_128,kiliziya ihora igerageza gukora bucece ibintu binyuranye byo muri urwo rwego
TTS_20_129,kimu ntiyigeze atinya inzuki ndetse buri gihe yakinaga nazo kandi ntizigeze zimudwinga
TTS_20_130,kimwe mu byo abantu bakundiye iyi telefoni harimo no kuba itinjirwamo n'amazi cyangwa ivumbi
TTS_20_131,kingi bayo afite icyifuzo cyo gutera ikirenge mu cy'abakomora impano kuri sentore atanase
TTS_20_132,kirazira gupfobya amata ngo uyite uduta amata aba menshi cyangwa make
TTS_20_133,kitoko bibarwa ni umuhanzi wakunzwe mu ndirimbo zitandukanye akaba aririmba mu njyana ya afuro bite
TTS_20_134,kiyovu siporo yo iracyashaka ibyangombwa by'abakinnyi babiri yaguze mu burundi
TTS_20_135,komisiyo kandi yakoze inama mpuzamahanga mu gihe habaga isabukuru yayo masezerano
TTS_20_136,komisiyo yigenga y'amatora yo muri kongo kinshasa yimuye itariki y'amatora ntiyatangaza igihe yimuriweho
TTS_20_137,komite ishinzwe ababyeyi yagejeje icyo kibazo ku kagari bamwe barishyura abandi baranga ishuri rihagarara gutyo
TTS_20_138,komite z'abunzi ku rwego rw'akagari zifata imyanzuro zimaze gushishoza
TTS_20_139,kongera abize ubumenyi ngiro bizafasha u rwanda muri gahunda rwihaye yo kugira abantu benshi bakora imyuga
TTS_20_140,konshiyensi yasomaga inkuru zivuga ukuntu mu rwanda ari mu muriro utazima
TTS_20_141,kora uko ushoboye kose wirinde gukoreshwa n'ibyifuzo byawe
TTS_20_142,koreya ya ruguru izirana n'iy'epfo kuko yo ari inshuti magara ya amerika
TTS_20_143,koreya ya ruguru na amerika n'ibihugu byishyize hamwe na yo bimaze iminsi mu ntambara y'amagambo
TTS_20_144,koreya ya ruguru ntacyo iratangaza ku ijambo rya perezida wa leta zunze ubumwe za amerika rivuga ko azayonona
TTS_20_145,kirisitu yari agiye kuvomerera izo mbuto n'amaraso ye bwite abigishwa be bagize amahirwe yo kubana n'imana
TTS_20_146,ku banyarwanda bakiri bato dusangiye igihugu muve mu myobo mujye hanze mu mihanda
TTS_20_147,ku bijyanye n'ibihugu impunzi z'abarundi zigomba kwimurirwamo ngo nta na kimwe kiragaragaza ubushake
TTS_20_148,ku buryo iyo umaze gushungura byose nta gupfobya ibyiciro byose by'imibanire
TTS_20_149,ku bwanjye inzoga si icyaha kuko bibiliya izivuga kenshi neza kimwe n'uko izivuga nabi iyo zirenze urugero
TTS_20_150,ku bwanjye ndacyari umukinnyi wakina ku rwego rwo hejuru kandi hari amakipe akomeye twatangiye kuvugana
TTS_20_151,ku bwe ngo gukora inkweto ni umwuga mwiza cyane
TTS_20_152,ku cyambu cya mbombasa hari ubutaka u rwanda rurimo ruburana n'abashoramari bavuga ko bari barabuhawe
TTS_20_153,ku cyindi gika narabajije nti izo ndege ni izihe
TTS_20_154,ku cyumweru ari nawo uzaba ari umunsi wa nyuma bazahurira kuri the mirror hotel
TTS_20_155,ku gace ka gatanu nibwo nagerageje amahirwe ndabasiga njyana na karega
TTS_20_156,ku mibanire yanjye na mama ntacyahindutse cyane ahubwo byarushijeho kuba bibi kurushaho
TTS_20_157,ku muhanda baba hari insoresore zahaze urumogi zitegereje kugirira nabi abatashye basinze
TTS_20_158,ku mutunzi biragoye kwinjira mu bwami bw'imana kurusha ko ingamiya yakwinjira mu izuru ry'urushinge
TTS_20_159,ku ngoma y'uwakurikiyeho ariwe cyirima i rugwe u rwanda rwiyongereyeho u buriza n'u bwanacyambwe
TTS_20_160,ku rubuga buri munsi dusohora inyandiko nyinshi zisesengura ibihugu byateye imbere muri politiki
TTS_20_161,ku ruhande rwa kamana kumva ko ikirego kitubahirije uko amategeko abiteganya ngo cyacyirwe biracyari insobe
TTS_20_162,ku ruhande rwacu imiryango irafunguye kandi abafite ibikorwa byiza bose ntawe dusubiza inyuma
TTS_20_163,ku ruhande rwanjye ndimo ndasubiramo kenshi nanatekereza ku ndirimbo nahitamo igihe baramuka bantoranyije
TTS_20_164,ku ruhande rw'umutoza nsengiyumva jean marie asanga kuba hari amakipe yamutsinze hari icyo ikipe yungukiyemo batari bazi
TTS_20_165,ku ruhande rwe arabihakana akavuga ko abigerekwaho ku mpamvu za politiki
TTS_20_166,ku ruhande rwe twamubajije icyo ateganya gukora kuri uyu mwenda afitiye mugenzi we
TTS_20_167,ku wa gatanu yaje mu kibuga asimbuye mugisha nawe wongeye kuvunika
TTS_20_168,ku wa mbere ibiro by'uhagarariye amerika i kinshasa byafunze imiryango
TTS_20_169,kuba nyampinga bituma umukobwa agera kure atashoboraga kuzagera imiryango myinshi ikamukingurirwa
TTS_20_170,kuba abakobwa baratsinze cyane yavuze ko ari ikimenyetso cy'uko buri wese ashoboye
TTS_20_171,kuba abana be barabaye inzererezi mukantaganzwa avuga ko nk'ubuyobozi batari babizi ariko ko bagiye kubikurikirana bigakemuka vuba
TTS_20_172,kuba atwite ntibyamugwirirye yarabishakaga kandi ni ngombwa muri gahunda y'ubuzima
TTS_20_173,kuba hari abakinnyi batakinnye sinavuga ko ariyo mpamvu dutsinzwe
TTS_20_174,kuba hari ibihugu byafashe iya mbere bikaburanisha abakoze jenoside ni intambwe yo gushimwa
TTS_20_175,kuba iri mu njyana ivanze bizatuma ibasha kugera henshi ku isi kuko hari benshi bazayiyumvamo
TTS_20_176,kuba naramuteye inda numva atari ikibazo kuko mukunda ndetse numva nshaka kwihutisha ububwe tukabukora itaragaragara
TTS_20_177,kuba umugabo ari inyanda mu gitanda kandi akagaragaza ubushake buke kubijyanye niyi ngingo birababaza
TTS_20_178,kuba umugabo wa liza ari umunyamuziki biramworohera bikanamufasha kuzuza inshingano ze nk'umugore
TTS_20_179,kubabara mu gituza byiyongera iyo ukoroye cyangwa winjije umwuka
TTS_20_180,kubaha no kubahwa ntibijya bisigana nubundi ibintu ni magirirane
TTS_20_181,kubaho gutya biramworohera gusa akabangamirwa n'uko bituma abantu bamufata nk'aho atameze nk'abandi
TTS_20_182,kubashyingura mu rwibutso bizajya byorohereza bene wabo kujya kubibuka no gusura imva
TTS_20_183,kubashyira ku rutonde byari bigamije guteganya uburyo bwo kubarimbura muri jenoside
TTS_20_184,kubaturwa kw'abayisiraheli bava mu misiri yari imfashanyigisho igaragaza gucungurwa ari nacyo pasika yagombaga guhora ibibutsa
TTS_20_185,kubera agaciro aya matora afite ndifuza kubamenyesha ko nshyigikiye emanweli
TTS_20_186,kubera amaraso menshi yamennye yabaye nk'umusazi yikanga icyo ari cyo cyose akica
TTS_20_187,kubera iki tutatangirira ku bizana cyane uwo mwotsi nk'imodoka zirekura iyo myuka mibi
TTS_20_188,kubera imirimo y'ubwubatsi ikorerwa k'umupaka wa gatuna amakamyo manini azajya anyura ku wa kagitumba
TTS_20_189,kubera iri koranabuhanga ibyo byose bizajya bikorwa mu munsi umwe n'ibitinda ibe itatu
TTS_20_190,kubera iyo mpamvu abafatabuguzi bose bishyura amashanyarazi barasabwa kwishyurira kuri izo konti nshya
TTS_20_191,kubera ko yari umunyamahoro acisha make abanditsi n'abakuru batekerezaga ko byakoroha kumucengezamo inyigisho zabo
TTS_20_192,kubera ko akamaro k'iri genzura ari ugufasha ibigo gucunga neza umutungo wa leta
TTS_20_193,kubera ko amajwi yo kwigaragambya yarushagaho kwiyongera ijambo rye ntiryashoboraga kumvikana
TTS_20_194,kubera ko wubatse mu mazi uyu muhanda ukunda gufungwa hirindwa ibizazane
TTS_20_195,kubera kubana na karoli uyu muhanzi na we akunda byimazeyo ikinyobwa cya pirimusi
TTS_20_196,kubera ubukana abigaragambya bafite hiyambajwe abapolisi kabuhariwe bo mu mutwe witwa ninja
TTS_20_197,kubigeraho biri mu bihangayikishije inzego za leta n'abikorera mu rwanda
TTS_20_198,kubimubwira mwegeranye ugenda umukorakoraho bituma ibyo uvuga byumvikana byihuse
TTS_20_199,kubirukana byagombaga koroha ari uko babishe kandi kinyamaswa niko babyumvaga
TTS_20_200,kubona barabashije kwishyira hamwe ni intambwe ikomeye inatuma tugera ku ntego
TTS_20_201,kubona ibiribwa ni kimwe ariko kumenya ibigize indyo iboneye ni cyo cy'ingenzi
TTS_20_202,kubwiriza kwa yohani kwari kwarakoze ku mitima y'abantu benshi ku buryo byabaye ngombwa ko bihagurutsa ubuyozi bw'idini
TTS_20_203,kubyara ngo ntibyamutunguye kuko ari gahunda yari afite ngo yari yaranabyumvikanyeho n'umusore babyaranye
TTS_20_204,kudasinya ko ushaka ko itegeko nshinga rihindurwa cyangwa kwigaragambya ni ukwigerezaho mu rwanda
TTS_20_205,kugenzura uko imihigo ishyirwa mu bikorwa byo ni igikorwa kiba buri mezi atandatu
TTS_20_206,kugeza n'ubu ntitwumva impavu leta ya kagame ibuza ndahimana kwinjira mu gihungu
TTS_20_207,kugeza ubu akamanzi ni umwe mu bayobozi bayo
TTS_20_208,kugeza ubu shakira yibereye mu gihugu cya polonye aho yagiye gufana umukunzi we ukina mu ikipe ya esipanye
TTS_20_209,kugeza ubu hari amakipe abiri turimo tuganira ariko tuzayatangaza twamaze kumvikana ibiciro
TTS_20_210,kugeza ubu ifite abayihagarariye mu bihugu ikoreramo batuma akazi kagenda neza
TTS_20_211,kugeza ubu mu ntara y'amajyepfo uwo muryango ukorera mu karere ka nyanza
TTS_20_212,kugeza ubu muri icyo kigo abana biga mu mwaka wa gatandatu hafi ya bose bahawe inkwavu
TTS_20_213,kugeza ubu nkora imyitozo ariko sindasinya kuko ushinzwe kunshakira ikipe aracyaganira n'ubuyobozi
TTS_20_214,kugeza ubu nta kipe ifite igikombe cya shampiyona mu bwongereza yatsinzwe umukino ubanza wa shampiyona yakurikiyeho
TTS_20_215,kugeza ubu ntarabona  ibimenyetso simusiga  byatuma atangiza uru rubanza
TTS_20_216,kugeza ubu yaba roberi ndetse na rope nta n'umwe uravuga kuri iki kibazo
TTS_20_217,kugeza ubu polisi irakegeranya ibimenyetso kugira ngo bakurikiranweho ibyaha bakekwaho
TTS_20_218,kugeza uyu munsi hari abanyarwanda benshi bibaza icyo kumenya ivanjili byaramariye u rwanda
TTS_20_219,kugira ngo kutumvikana bigabanuke dukwiye kwiga uburyo bwo kuvugana neza
TTS_20_220,kugira ngo bagere aho umurambo wari uri babanje gusakambura mategura
TTS_20_221,kugira ngo ikipe itsinde ikenera kwinjiza ibitego mu rindi zamu no kurinda izamu ryayo kandi ibyo ntabyo twakoze
TTS_20_222,kugira ngo wishyure amazi ukoresheje telephone uca mu nzira zikurikira
TTS_20_223,kugirango inyandiko igire akamaro tugomba kuyisoma yose
TTS_20_224,kugirango babone igiciro giciriritse ndetse banabone n'umurongo wayo k'uburyo bwisumbuyeho
TTS_20_225,kuki ibuka itavugira ababo bagaraguzwa agati mu buroko
TTS_20_226,kuki buri mpunzi itigiwe idosiye yayo nk'uko amategeko agenga ubuhunzi abiteganya
TTS_20_227,kuki hari abatekereza ko badashobora kuba inshuti z'imana nkuko bibiliya ibivuga
TTS_20_228,kuko sawuli yibwiraga ati yoye kuzangwaho ahubwo azagwe ku bafilisitiya
TTS_20_229,kuko atakwihanganira guharabikwa gutyo cyane ko ahamya ko yanahimbiwe inyandiko zashyizwe hanze ngo arimo asaba njuga urukundo
TTS_20_230,kuko muvuga y'uko umuntu wese ari mwiza imbere y'uwiteka
TTS_20_231,kuko nzi ko utwo tuntu duto duto tuzatuma imbaraga ze ziyongera kandi uzabona
TTS_20_232,kuko umugabo wanjye atari umuhamya wa yehova iby'umwuka mu muryango biramugora
TTS_20_233,kumenya impamvu wifuza kubana n'uwo mukundana ni intambwe ya mbere ikuganisha mu cyerekezo nyacyo
TTS_20_234,kumenya jenoside icyo aricyo bikwiye kudufasha kwumva ububi bwayo tutayivanze n'ibindi
TTS_20_235,kumenya ubuhanga bw'inganzo za kera nta cyo byishe ndetse ninabyiza
TTS_20_236,kumugeraho ntibyari byoroshye ariko byose biterwa n'ubushake iyo ushaka urashobora
TTS_20_237,kumwenyura ni nko guhindura isura no kuzamura umwuka ako kanya
TTS_20_238,kundwa doriyane yageze mu budage ahura na bamwe mu bayobozi bo mu nzego zitandukanye barimo n'ab'uruganda rwa sebamedi
TTS_20_239,kundwa doriyane yavukiye mu murenge wa rwezamenyo mu mujyi wa kigali
TTS_20_240,kungurana ibitekerezo kuri murandasi bikorwa kuwa mbere nyuma ya saa sita inshuro ebyiri mu kwezi
TTS_20_242,kureba niba ari kazima ubireba ukanda agashashi karimo ukumva niba karimo umwuka ukarinda kwangirika
TTS_20_243,kureka itabi si ikintu cyoroshye ku isi ndabizi kuko nabigerageje inshuro ibihumbi
TTS_20_244,kuri mukangemanyi hiyongeraho icyaha cyo kubiba amacakubiri muri rubanda
TTS_20_245,kuri haruna uyu wari umukino abakinnyi b'amavubi basabwa kwiyizera no gushyira hamwe
TTS_20_246,kuri benshi kwiyuhagira bikorwa ku mpamvu z'isuku gusa ndetse ingaruka zabaho igihe bidakozwe ntawe uzitindaho
TTS_20_247,kuri gahunda y'umukandida mpayimana byari biteganyijwe ko saa mbili za mugitongo yiyamamariza mu murenge wa ntongwe
TTS_20_248,kuri ibyo ngo hiyongeraho abahabwa ibikoresho bakabyica kandi byari bikiri mu gihe byateganyirijwe kumara
TTS_20_249,kuri iki kibuga ntawuzajya yicwa n'icyaka kuko hari akabari kujuje ibisabwa
TTS_20_250,kuri iyi foto yanditseho amagambo agira ati iyi ni ifoto nifotoje ntwite kandi mwavuze ko nta mwana wari uri mu nda yanjye
TTS_20_251,kuri iyi nshuro ariko ngo aboga ku giti cyabo ntibemerewe guhatana
TTS_20_252,kuri iyi nshuro twashatse abakobwa bafite ubushake bwo kwiga bazahabwa ubumenyi buhagije
TTS_20_253,kuri iyo ngingo ninginze umwami inshuro eshatu nsaba ko rimvamo arabyanga
TTS_20_254,kuri izi ndwara zitandura nta wundi muti kandi n'ubwo bawuguha ntacyo wakumarira udakora siporo
TTS_20_255,kuri izi servisi hiyongeraho gufatira amashusho abahanzi amakorali gukora filime n'ibindi
TTS_20_256,kuri mbuga ze usangaho amafoto atandukanye arimo akora imyitozo ngororamubiri
TTS_20_257,kuri ubu zahinduye imirishyo kuburyo iri tsinda ritazongera kugira uwo riha amabwiriza runaka mu matora
TTS_20_258,kuri uwo munsi ni ko yehova nyir'ingabo avuga ati nzavuna umugogo wo ku ijosi ryabo
TTS_20_259,kuri uyu mukino twafashe gahunda yo guha amahirwe abandi bakinnyi batari bakinnye mu mukino wa mbere
TTS_20_260,kuri uyu wa gatandatu midimari yagiye gutabara abaturage bagizweho ingaruka n'iyo mvura
TTS_20_261,kuri uyu wa gatatu nibwo nyakwigendera alberi yasezeweho mu cyubahiro mu mujyi wa daresalamu
TTS_20_262,kuri uyu wa kabiri muri uwo mukino hahuye ikipe ya mukura n'iya bugesera
